Sales_Key,Date_Key,Marketplace_Key,Product_Key,Account Title,Taxes,Orders,Units,Refunded,Refund %,Unit Session %,Promo Units,Organic Units,Per Unit Revenue,Revenue,COGS,FBA Fees,Promo Amount,Sessions,Page Views,Impressions,Clicks,PPC Orders,PPC Sales,PPC Cost,PPC Conv,OOE,Net Profit,Net Margin,Net ROI
12722,4,4,99,[ IT ] Aava,-135.85,72,72,2,0.0278,0.0,0,72,22.95,1606.82,-455.35,-446.12,-367.72,0,0,16115,85,11,250.8,-40.72,0.1294,0,161.06,0.1002,0.1787
12723,5,4,99,[ IT ] Aava,-68.97,30,34,0,0.0,0.0,0,34,22.93,779.57,-221.17,-239.88,-1.15,0,0,22530,50,2,41.8,-29.98,0.04,0,218.42,0.2802,0.4737
12724,6,4,99,[ IT ] Aava,-71.06,31,37,0,0.0,0.0,0,37,22.96,849.52,-240.69,-260.17,-8.13,0,0,22033,48,5,101.77,-28.42,0.1042,0,241.06,0.2838,0.4813
12725,7,4,99,[ IT ] Aava,-41.98,20,20,0,0.0,0.0,0,20,23.09,461.8,-130.1,-142.5,-3.45,0,0,21343,39,5,104.5,-28.21,0.1282,0,115.56,0.2502,0.4239
12726,8,4,99,[ IT ] Aava,-66.4,27,38,1,0.0263,0.0,0,38,22.85,845.42,-240.69,-269.88,-3.45,0,0,19966,41,3,125.4,-34.06,0.0732,0,230.95,0.2732,0.4523
12727,9,4,99,[ IT ] Aava,-41.8,20,21,0,0.0,0.0,0,21,23.05,484.12,-136.61,-147.83,-5.48,0,0,17765,40,3,83.6,-18.14,0.075,0,134.27,0.2773,0.472
12728,10,4,99,[ IT ] Aava,-59.49,27,30,2,0.0667,0.0,0,30,23.38,654.72,-182.14,-214.82,-2.56,0,0,16263,44,2,41.8,-21.82,0.0455,0,173.89,0.2656,0.4381
12729,11,4,99,[ IT ] Aava,-68.97,30,36,2,0.0556,0.0,0,36,23.02,782.57,-221.17,-248.34,-4.15,0,0,16952,63,9,188.1,-39.27,0.1429,0,200.67,0.2564,0.4274
12730,12,4,99,[ IT ] Aava,-56.43,26,27,0,0.0,0.0,0,27,23.06,622.72,-175.64,-190.36,-5.44,0,0,21583,53,5,104.5,-40.28,0.0943,0,154.58,0.2482,0.4223
12731,13,4,99,[ IT ] Aava,-282.33,99,142,0,0.0,0.0,0,142,22.96,3260.86,-923.71,-891.97,-733.39,0,0,56505,253,23,660.16,-146.55,0.0909,0,282.91,0.0868,0.1558
12732,14,4,99,[ IT ] Aava,-275.88,109,139,4,0.0288,0.0,0,139,22.97,3100.71,-878.18,-856.35,-740.83,0,0,59012,219,32,894.0,-140.75,0.1461,0,208.73,0.0673,0.1203
12733,15,4,99,[ IT ] Aava,-29.26,13,14,0,0.0,0.0,0,14,23.48,328.65,-91.07,-98.98,-6.79,0,0,24170,58,3,62.7,-38.14,0.0517,0,64.41,0.196,0.3389
12734,16,4,99,[ IT ] Aava,-25.08,12,12,0,0.0,0.0,0,12,22.99,275.88,-78.06,-84.49,-2.3,0,0,15115,28,4,83.6,-17.79,0.1429,0,68.16,0.2471,0.4193
12735,17,4,99,[ IT ] Aava,-35.89,18,19,1,0.0526,0.0,0,19,23.16,416.81,-117.09,-133.76,-5.45,0,0,16120,31,1,20.9,-20.76,0.0323,0,103.86,0.2492,0.414
12736,18,4,99,[ IT ] Aava,-41.8,19,26,0,0.0,0.0,0,26,22.33,580.64,-169.13,-180.56,-3.99,0,0,17879,43,6,124.49,-23.26,0.1395,0,161.9,0.2788,0.463
12737,19,4,99,[ IT ] Aava,-45.98,21,24,1,0.0417,0.0,0,24,22.9,526.68,-149.62,-165.8,-4.6,0,0,20087,29,3,62.7,-16.82,0.1034,0,143.87,0.2732,0.4561
12738,20,4,99,[ IT ] Aava,-52.25,23,25,0,0.0,0.0,0,25,23.15,578.73,-162.63,-176.39,-6.28,0,0,20288,48,3,83.6,-33.19,0.0625,0,148.0,0.2557,0.4365
12739,21,4,99,[ IT ] Aava,-33.8,17,17,0,0.0,0.0,0,17,23.17,393.82,-110.59,-124.64,0.0,0,0,20618,52,6,125.4,-29.87,0.1154,0,94.93,0.241,0.4035
12740,22,4,99,[ IT ] Aava,-52.79,24,27,1,0.037,0.0,0,27,23.25,604.43,-169.13,-192.11,-6.24,0,0,19679,50,6,167.2,-35.2,0.12,0,148.96,0.2464,0.4124
12741,23,4,99,[ IT ] Aava,-64.35,29,32,1,0.0313,0.0,0,32,23.49,728.12,-201.66,-240.47,-8.64,0,0,18356,59,6,125.4,-37.23,0.1017,0,175.78,0.2414,0.3976
12742,24,4,99,[ IT ] Aava,-41.8,19,20,0,0.0,0.0,0,20,22.99,459.8,-130.1,-141.4,0.0,0,0,18299,53,6,142.66,-39.21,0.1132,0,107.29,0.2333,0.3952
12743,25,4,99,[ IT ] Aava,-39.29,14,20,0,0.0,0.0,0,20,22.86,457.1,-130.1,-138.85,-13.88,0,0,20648,36,0,0.0,-16.11,0.0,0,118.87,0.2601,0.442
12744,26,4,99,[ IT ] Aava,-52.61,26,27,0,0.0,0.0,0,27,22.99,620.72,-175.64,-193.24,-2.0,0,0,25323,50,6,125.4,-28.31,0.12,0,168.93,0.2721,0.4579
12745,27,4,99,[ IT ] Aava,-54.34,21,26,0,0.0,0.0,0,26,22.99,597.74,-169.13,-182.94,-5.75,0,0,24847,62,6,188.1,-33.23,0.0968,0,152.35,0.2549,0.4327
12746,28,4,99,[ IT ] Aava,-83.72,38,45,0,0.0,0.0,0,45,22.83,1027.42,-292.73,-317.1,-5.44,0,0,27424,38,9,219.63,-28.01,0.2368,0,300.43,0.2924,0.4926
12747,29,4,99,[ IT ] Aava,-58.52,25,31,1,0.0323,0.0,0,31,22.92,687.69,-195.15,-213.82,-14.33,0,0,39501,112,5,104.5,-53.26,0.0446,0,152.61,0.2219,0.3732
12748,30,4,99,[ IT ] Aava,-46.34,26,27,2,0.0741,0.0,0,27,22.94,573.46,-162.63,-187.16,-3.29,0,0,25339,63,11,229.9,-42.32,0.1746,0,131.73,0.2297,0.3766
12749,31,4,99,[ IT ] Aava,-42.16,21,21,0,0.0,0.0,0,21,23.24,488.02,-136.61,-151.06,-5.63,0,0,23306,60,3,59.82,-26.77,0.05,0,125.8,0.2578,0.4373
12750,32,4,99,[ IT ] Aava,-62.7,28,30,0,0.0,0.0,0,30,23.12,693.69,-195.15,-211.57,-7.44,0,0,27278,67,4,83.6,-30.1,0.0597,0,186.73,0.2692,0.4591
12751,33,4,99,[ IT ] Aava,-67.42,29,35,0,0.0,0.0,0,35,23.07,807.53,-227.68,-250.94,-6.13,0,0,30009,105,8,180.13,-57.57,0.0762,0,197.8,0.2449,0.4133
12752,34,4,99,[ IT ] Aava,-56.43,23,30,1,0.0333,0.0,0,30,22.98,666.52,-188.65,-207.74,-9.64,0,0,27711,47,9,287.18,-22.6,0.1915,0,181.47,0.2723,0.4578
12753,35,4,99,[ IT ] Aava,-44.45,23,23,1,0.0435,0.0,0,23,23.18,509.86,-143.11,-164.51,0.0,0,0,30021,56,2,41.8,-17.78,0.0357,0,140.01,0.2746,0.4551
12754,36,4,99,[ IT ] Aava,-39.77,18,20,0,0.0,0.0,0,20,22.92,458.36,-130.1,-148.34,-5.18,0,0,24128,48,4,104.5,-26.74,0.0833,0,108.23,0.2361,0.3887
12755,37,4,99,[ IT ] Aava,-44.43,22,26,0,0.0,0.0,0,26,22.63,588.44,-169.13,-185.8,-8.79,0,0,24959,50,2,41.8,-24.55,0.04,0,155.74,0.2647,0.4388
12756,38,4,99,[ IT ] Aava,-41.38,19,21,1,0.0476,0.0,0,21,22.94,458.85,-130.1,-143.9,-10.32,0,0,24027,42,4,79.42,-17.9,0.0952,0,115.25,0.2512,0.4206
12757,39,4,99,[ IT ] Aava,-47.65,25,27,1,0.037,0.0,0,27,22.61,587.96,-169.13,-185.4,-7.52,0,0,31009,60,3,58.52,-31.48,0.05,0,146.78,0.2496,0.414
12758,40,4,99,[ IT ] Aava,-111.31,55,70,3,0.0429,0.0,0,70,18.55,1242.54,-435.84,-446.05,-12.88,0,0,40620,153,24,547.22,-81.96,0.1569,0,154.51,0.1243,0.1752
12759,41,4,99,[ IT ] Aava,-76.91,46,49,1,0.0204,0.0,0,49,18.38,882.37,-312.24,-308.11,-12.11,0,0,32851,111,16,317.68,-64.68,0.1441,0,108.32,0.1228,0.1746
12760,42,4,99,[ IT ] Aava,-108.78,51,65,0,0.0,0.0,0,65,18.5,1202.57,-422.83,-411.59,-30.4,0,0,40800,126,7,117.04,-69.87,0.0556,0,159.11,0.1323,0.1907
12761,43,4,99,[ IT ] Aava,-73.72,45,56,2,0.0357,0.0,0,56,18.17,981.02,-351.27,-347.78,-24.15,0,0,39504,116,9,177.77,-59.77,0.0776,0,124.33,0.1267,0.1779
12762,44,4,99,[ IT ] Aava,-51.85,25,28,0,0.0,0.0,0,28,21.02,588.65,-182.14,-193.19,-6.06,0,0,36112,67,6,137.94,-32.16,0.0896,0,123.25,0.2094,0.3284
12763,45,4,99,[ IT ] Aava,-35.53,18,21,0,0.0,0.0,0,21,22.63,475.28,-136.61,-146.31,-6.6,0,0,38871,65,6,141.18,-23.39,0.0923,0,126.85,0.2669,0.4484
12764,46,4,99,[ IT ] Aava,-58.88,28,31,1,0.0323,0.0,0,31,23.03,690.84,-195.15,-217.01,-13.88,0,0,49573,75,5,133.12,-31.08,0.0667,0,174.84,0.2531,0.4242
12765,47,4,99,[ IT ] Aava,-56.79,26,29,0,0.0,0.0,0,29,22.92,664.7,-188.65,-207.02,-2.3,0,0,41695,60,7,166.29,-21.42,0.1167,0,188.53,0.2836,0.4765
12766,48,4,99,[ IT ] Aava,-59.16,24,30,0,0.0,0.0,0,30,23.17,695.14,-195.15,-216.68,-6.78,0,0,33491,58,5,144.97,-23.9,0.0862,0,193.47,0.2783,0.4698
12767,49,4,99,[ IT ] Aava,-45.98,22,24,0,0.0,0.0,0,24,22.82,547.58,-156.12,-167.27,-11.5,0,0,35517,46,0,0.0,-19.53,0.0,0,147.18,0.2688,0.4551
12768,50,4,99,[ IT ] Aava,-33.8,15,16,0,0.0,0.0,0,16,23.24,371.83,-104.08,-115.33,-6.9,0,0,30324,51,8,151.78,-25.29,0.1569,0,86.43,0.2324,0.3939
12769,51,4,99,[ IT ] Aava,-60.72,28,31,2,0.0645,0.0,0,31,23.03,667.88,-188.65,-213.46,-5.75,0,0,32973,45,4,73.3,-19.26,0.0889,0,180.05,0.2696,0.4478
12770,52,4,99,[ IT ] Aava,-120.32,63,79,2,0.0253,0.0,0,79,17.46,1344.26,-500.89,-484.53,-26.99,0,0,36061,99,8,126.0,-30.86,0.0808,0,180.68,0.1344,0.1833
12771,53,4,99,[ IT ] Aava,-27.17,13,14,0,0.0,0.0,0,14,22.91,320.77,-91.07,-98.32,-3.2,0,0,40480,69,1,20.9,-23.26,0.0145,0,77.75,0.2424,0.4105
12772,54,4,99,[ IT ] Aava,-75.69,47,51,1,0.0196,0.0,0,51,18.45,922.46,-325.25,-323.36,-20.04,0,0,45030,93,10,200.64,-38.75,0.1075,0,139.37,0.1511,0.2149
12773,55,4,99,[ IT ] Aava,-83.68,42,52,0,0.0,0.0,0,52,18.52,963.25,-338.26,-330.0,-20.27,0,0,46376,98,8,167.2,-39.51,0.0816,0,151.53,0.1573,0.2268
12774,56,4,99,[ IT ] Aava,-68.47,37,45,1,0.0222,0.0,0,45,18.45,811.96,-286.22,-280.83,-23.11,0,0,39688,88,9,167.2,-34.45,0.1023,0,118.88,0.1464,0.2096
12775,57,4,99,[ IT ] Aava,-73.48,33,45,1,0.0222,0.0,0,45,18.44,811.27,-286.22,-280.43,-25.11,0,0,51280,113,5,117.04,-60.42,0.0442,0,85.61,0.1055,0.1511
12776,58,4,99,[ IT ] Aava,-73.1,37,43,0,0.0,0.0,0,43,18.81,808.86,-279.72,-284.08,-11.15,0,0,54748,96,7,137.94,-46.02,0.0729,0,114.8,0.1419,0.2036
12777,59,4,99,[ IT ] Aava,-60.12,29,37,0,0.0,0.0,0,37,18.42,681.42,-240.69,-233.94,-10.02,0,0,37519,63,3,50.16,-22.3,0.0476,0,114.36,0.1678,0.2409
12778,60,4,99,[ IT ] Aava,-56.78,28,34,0,0.0,0.0,0,34,18.39,625.26,-221.17,-214.84,-9.2,0,0,40507,71,1,33.44,-25.0,0.0141,0,98.27,0.1572,0.2254
12779,61,4,99,[ IT ] Aava,-48.07,21,23,0,0.0,0.0,0,23,23.12,531.77,-149.62,-161.73,-8.75,0,0,35266,52,2,62.7,-23.94,0.0385,0,139.67,0.2626,0.4486
12780,62,4,99,[ IT ] Aava,-43.89,20,23,0,0.0,0.0,0,23,22.73,522.77,-149.62,-161.33,-2.3,0,0,33445,44,2,43.02,-15.96,0.0455,0,149.68,0.2863,0.4814
12781,63,4,99,[ IT ] Aava,-69.33,33,34,1,0.0294,0.0,0,34,23.14,763.46,-214.67,-240.27,-4.25,0,0,30491,40,2,41.8,-9.7,0.05,0,225.25,0.295,0.4951
12782,64,4,99,[ IT ] Aava,-42.25,16,20,0,0.0,0.0,0,20,23.24,464.79,-130.1,-144.61,-5.75,0,0,22885,26,1,41.8,-16.71,0.0385,0,125.37,0.2697,0.4564
12783,65,4,99,[ IT ] Aava,-25.08,13,13,1,0.0769,0.0,0,13,22.99,275.88,-78.06,-89.07,0.0,0,0,19368,26,3,62.7,-14.05,0.1154,0,69.62,0.2524,0.4166
12784,66,4,99,[ IT ] Aava,-22.99,10,13,1,0.0769,0.0,0,13,23.01,276.17,-78.06,-87.87,-8.13,0,0,19708,27,2,41.8,-11.57,0.0741,0,67.55,0.2446,0.4071
12785,67,4,99,[ IT ] Aava,-35.53,14,18,0,0.0,0.0,0,18,23.09,415.65,-117.09,-126.4,-7.37,0,0,23180,34,2,41.8,-19.06,0.0588,0,110.2,0.2651,0.4526
12786,68,4,99,[ IT ] Aava,-31.71,14,16,0,0.0,0.0,0,16,23.11,369.75,-104.08,-116.08,0.0,0,0,27271,29,3,60.88,-17.86,0.1034,0,100.02,0.2705,0.4543
12787,69,4,99,[ IT ] Aava,-35.89,17,20,1,0.05,0.0,0,20,23.02,437.46,-123.6,-140.55,-4.96,0,0,33819,50,3,62.7,-20.97,0.06,0,111.5,0.2549,0.4221
12788,70,4,99,[ IT ] Aava,-42.52,21,21,0,0.0,0.0,0,21,23.37,490.8,-136.61,-154.16,-5.56,0,0,25161,25,0,0.0,-13.46,0.0,0,138.5,0.2822,0.4763
12789,71,4,99,[ IT ] Aava,-37.62,18,21,2,0.0952,0.0,0,21,22.89,434.9,-123.6,-140.59,-12.29,0,0,29626,31,2,41.8,-14.77,0.0645,0,106.04,0.2438,0.4014
12790,72,4,99,[ IT ] Aava,-33.35,17,18,0,0.0,0.0,0,18,22.82,410.82,-117.09,-123.84,-19.15,0,0,30377,22,0,0.0,-6.88,0.0,0,110.51,0.269,0.4587
12791,73,4,99,[ IT ] Aava,-43.89,19,24,3,0.125,0.0,0,24,23.18,486.77,-136.61,-157.03,-30.03,0,0,36164,44,2,41.8,-12.76,0.0455,0,106.46,0.2187,0.3625
12792,74,4,99,[ IT ] Aava,-42.16,19,22,1,0.0455,0.0,0,22,23.04,483.78,-136.61,-151.71,-24.6,0,0,34432,29,4,119.64,-12.08,0.1379,0,116.63,0.2411,0.4045
12793,75,4,99,[ IT ] Aava,-34.23,17,17,0,0.0,0.0,0,17,23.36,397.2,-110.59,-125.01,-12.66,0,0,39666,34,3,62.7,-11.39,0.0882,0,103.33,0.2601,0.4386
12794,76,4,99,[ IT ] Aava,-54.95,21,27,0,0.0,0.0,0,27,23.28,628.49,-175.64,-190.07,-42.14,0,0,35615,43,2,41.8,-16.49,0.0465,0,149.21,0.2374,0.408
12795,77,4,99,[ IT ] Aava,-35.69,18,24,2,0.0833,0.0,0,24,22.43,493.5,-143.11,-161.03,-14.28,0,0,42803,37,0,0.0,-12.63,0.0,0,126.76,0.2569,0.4168
12796,78,4,99,[ IT ] Aava,-48.07,22,23,0,0.0,0.0,0,23,23.28,535.42,-149.62,-159.79,-24.95,0,0,33640,27,1,20.9,-9.83,0.037,0,143.17,0.2674,0.4627
12797,79,4,99,[ IT ] Aava,-37.78,17,18,0,0.0,0.0,0,18,23.09,415.56,-117.09,-125.76,-18.9,0,0,28394,14,0,0.0,-4.57,0.0,0,111.46,0.2682,0.459
12798,80,4,99,[ IT ] Aava,-27.81,13,14,0,0.0,0.0,0,14,23.34,326.75,-91.07,-103.45,-6.0,0,0,32334,38,0,0.0,-12.65,0.0,0,85.77,0.2625,0.4409
12799,81,4,99,[ IT ] Aava,-47.23,21,24,0,0.0,0.0,0,24,22.52,540.47,-156.12,-166.78,-7.59,0,0,39250,24,2,41.8,-8.88,0.0833,0,153.87,0.2847,0.4765
12800,82,4,99,[ IT ] Aava,-48.98,22,25,0,0.0,0.0,0,25,22.39,559.72,-162.63,-174.04,-6.21,0,0,37354,41,1,20.9,-13.74,0.0244,0,154.13,0.2754,0.4578
12801,83,4,99,[ IT ] Aava,-24.24,12,13,1,0.0769,0.0,0,13,22.22,266.68,-78.06,-87.23,-2.76,0,0,21919,26,2,41.8,-9.94,0.0769,0,64.45,0.2417,0.3899
12802,84,4,99,[ IT ] Aava,-22.15,12,12,0,0.0,0.0,0,12,22.05,264.59,-78.06,-82.54,-3.68,0,0,14514,23,1,20.9,-8.99,0.0435,0,69.17,0.2614,0.4307
12803,85,4,99,[ IT ] Aava,-13.91,7,7,0,0.0,0.0,0,7,21.87,153.06,-45.54,-48.88,-1.84,0,0,10556,15,1,21.81,-7.27,0.0667,0,35.63,0.2328,0.3773
12804,86,4,99,[ IT ] Aava,-10.45,5,5,0,0.0,0.0,0,5,22.99,114.95,-32.53,-34.99,-2.3,0,0,11360,21,3,83.6,-6.35,0.1429,0,28.34,0.2465,0.4197
12805,87,4,99,[ IT ] Aava,-25.08,11,15,1,0.0667,0.0,0,15,22.69,317.68,-91.07,-100.37,-13.8,0,0,16050,28,0,0.0,-9.88,0.0,0,77.48,0.2439,0.4047
12806,88,4,99,[ IT ] Aava,-45.98,21,23,0,0.0,0.0,0,23,23.07,530.68,-149.62,-160.7,-14.35,0,0,20694,36,1,20.9,-10.12,0.0278,0,149.92,0.2825,0.4831
12807,89,4,99,[ IT ] Aava,-31.35,14,15,0,0.0,0.0,0,15,22.99,344.85,-97.58,-105.87,-1.15,0,0,42089,45,0,0.0,-14.62,0.0,0,94.29,0.2734,0.4634
12808,90,4,99,[ IT ] Aava,-33.62,16,18,0,0.0,0.0,0,18,22.88,411.8,-117.09,-127.43,-5.44,0,0,30767,33,1,20.9,-12.46,0.0303,0,115.76,0.2811,0.4734
12809,91,4,99,[ IT ] Aava,-27.17,14,14,0,0.0,0.0,0,14,23.06,322.85,-91.07,-98.34,-5.14,0,0,29287,32,3,63.61,-12.02,0.0938,0,89.11,0.276,0.4705
12810,92,4,99,[ IT ] Aava,-27.53,12,14,1,0.0714,0.0,0,14,23.45,304.86,-84.57,-98.67,-6.6,0,0,15389,14,2,41.8,-6.54,0.1429,0,80.96,0.2655,0.4418
12811,93,4,99,[ IT ] Aava,-48.43,16,24,0,0.0,0.0,0,24,23.15,555.65,-156.12,-170.18,-18.09,0,0,29579,35,1,41.8,-16.55,0.0286,0,146.28,0.2633,0.4483
12812,94,4,99,[ IT ] Aava,-42.34,18,20,0,0.0,0.0,0,20,23.49,469.79,-130.1,-145.77,-7.45,0,0,44404,51,1,20.9,-17.37,0.0196,0,126.76,0.2698,0.4595
12813,95,4,99,[ IT ] Aava,-35.53,20,22,0,0.0,0.0,0,22,22.66,498.41,-143.11,-153.8,-3.99,0,0,44695,60,3,57.61,-16.91,0.05,0,145.07,0.2911,0.4886
12814,96,4,99,[ IT ] Aava,-55.29,25,34,0,0.0,0.0,0,34,18.46,627.64,-221.17,-215.29,-8.57,0,0,37251,70,6,100.32,-25.73,0.0857,0,101.59,0.1619,0.2328
12815,97,4,99,[ IT ] Aava,-53.8,28,34,0,0.0,0.0,0,34,18.51,629.23,-221.17,-216.9,-17.04,0,0,46034,81,6,146.3,-32.12,0.0741,0,88.2,0.1402,0.2013
12816,98,4,99,[ IT ] Aava,-68.71,39,45,1,0.0222,0.0,0,45,18.41,810.13,-286.22,-284.91,-6.08,0,0,41289,92,4,71.97,-32.01,0.0435,0,132.2,0.1632,0.2315
12817,99,4,99,[ IT ] Aava,-52.97,30,33,1,0.0303,0.0,0,33,18.85,603.1,-208.16,-218.12,-3.83,0,0,36860,65,8,133.76,-28.6,0.1231,0,91.42,0.1516,0.2145
12818,100,4,99,[ IT ] Aava,-25.05,17,18,1,0.0556,0.0,0,18,18.23,309.86,-110.59,-111.42,-2.33,0,0,33845,68,5,104.5,-34.52,0.0735,0,25.96,0.0838,0.1169
12819,101,4,99,[ IT ] Aava,-56.78,26,34,0,0.0,0.0,0,34,18.39,625.26,-221.17,-214.28,-12.88,0,0,37399,75,6,100.32,-32.15,0.08,0,88.0,0.1407,0.2021
12820,102,4,99,[ IT ] Aava,-66.91,35,40,0,0.0,0.0,0,40,18.55,742.17,-260.2,-254.72,-9.92,0,0,48001,82,6,140.3,-39.78,0.0732,0,110.64,0.1491,0.2149
12821,103,4,99,[ IT ] Aava,-50.16,22,27,0,0.0,0.2109,0,27,22.73,613.72,-175.64,-188.81,-6.59,128,174,45447,57,2,41.8,-25.12,0.0351,0,167.41,0.2728,0.4593
12822,104,4,99,[ IT ] Aava,-40.96,20,23,2,0.087,0.2614,0,23,22.49,472.3,-136.61,-154.74,-2.64,88,135,43943,58,7,188.1,-34.6,0.1207,0,102.76,0.2176,0.3527
12823,105,4,99,[ IT ] Aava,-19.0,9,9,0,0.0,0.12,0,9,23.23,209.04,-58.55,-65.38,0.0,75,101,41072,37,2,41.8,-20.13,0.0541,0,45.99,0.22,0.3711
12824,106,4,99,[ IT ] Aava,-18.39,8,10,1,0.1,0.1471,0,10,22.48,202.31,-58.55,-67.01,-0.92,68,106,36469,44,1,19.99,-22.77,0.0227,0,34.68,0.1714,0.2762
12825,107,4,99,[ IT ] Aava,-23.71,11,11,0,0.0,0.1594,0,11,23.9,262.86,-71.56,-84.31,-1.99,69,99,33058,29,2,41.8,-17.3,0.069,0,64.0,0.2435,0.4106
12826,108,4,99,[ IT ] Aava,-31.35,13,15,0,0.0,0.1807,0,15,23.26,348.84,-97.58,-105.0,-10.89,83,100,12410,26,1,20.9,-15.37,0.0385,0,88.66,0.2541,0.4376
12827,109,4,99,[ IT ] Aava,-37.62,19,20,0,0.0,0.2128,0,20,22.81,456.28,-130.1,-140.22,-4.11,94,141,13711,40,6,129.04,-25.07,0.15,0,119.16,0.2612,0.4408
12828,110,4,99,[ IT ] Aava,-35.89,18,19,2,0.1053,0.1681,0,19,23.22,394.82,-110.59,-131.57,-2.29,113,159,12237,28,3,64.52,-15.28,0.1071,0,99.21,0.2513,0.4097
12829,111,4,99,[ IT ] Aava,-54.59,27,29,2,0.069,0.29,0,29,23.13,624.63,-175.64,-199.79,-12.53,100,159,11886,27,6,122.89,-23.68,0.2222,0,158.41,0.2536,0.4219
12830,112,4,99,[ IT ] Aava,-41.8,20,21,0,0.0,0.2121,0,21,23.08,484.69,-136.61,-147.29,-9.63,99,140,12225,31,8,213.4,-28.65,0.2581,0,120.72,0.2491,0.4252
12831,113,4,99,[ IT ] Aava,-37.62,16,18,0,0.0,0.1651,0,18,23.32,419.81,-117.09,-125.33,-18.64,109,160,13623,41,5,106.32,-34.83,0.122,0,86.3,0.2056,0.356
12832,114,4,99,[ IT ] Aava,-33.8,17,18,0,0.0,0.1875,0,18,22.93,412.72,-117.09,-129.39,-2.3,96,134,16391,41,9,179.58,-32.99,0.2195,0,97.15,0.2354,0.3941
12833,115,4,99,[ IT ] Aava,-35.53,18,18,0,0.0,0.1651,0,18,23.05,414.81,-117.09,-129.89,-1.15,109,151,10323,21,0,0.0,-15.31,0.0,0,115.84,0.2793,0.469
12834,116,4,99,[ IT ] Aava,-46.16,23,23,0,0.0,0.1299,0,23,23.07,530.67,-149.62,-152.89,-73.5,177,253,15332,45,9,174.46,-25.1,0.2,0,83.41,0.1572,0.2757
12835,117,4,99,[ IT ] Aava,-68.65,36,43,1,0.0233,0.2945,0,43,18.64,782.68,-273.21,-272.32,-11.73,146,210,12182,56,4,66.88,-44.22,0.0714,0,112.55,0.1438,0.2063
12836,118,4,99,[ IT ] Aava,-63.82,31,41,0,0.0,0.2908,0,41,18.48,757.62,-266.71,-262.98,-6.41,141,202,11621,49,8,179.2,-37.72,0.1633,0,119.99,0.1584,0.2265
12837,119,4,99,[ IT ] Aava,-50.19,28,31,0,0.0,0.3263,0,31,18.43,571.41,-201.66,-196.74,-8.43,95,143,7409,42,8,175.56,-36.47,0.1905,0,77.93,0.1364,0.1956
12838,120,4,99,[ IT ] Aava,-55.11,30,33,0,0.0,0.2973,0,33,18.39,606.87,-214.67,-208.06,-11.96,111,160,13183,59,7,123.04,-40.66,0.1186,0,76.42,0.1259,0.1808
12839,121,4,99,[ IT ] Aava,-35.07,18,22,1,0.0455,0.1913,0,22,18.39,386.19,-136.61,-137.51,-0.92,115,179,13896,65,3,66.88,-45.15,0.0462,0,30.94,0.0801,0.1129
12840,122,4,99,[ IT ] Aava,-56.78,31,36,1,0.0278,0.3529,0,36,18.49,646.98,-227.68,-223.04,-27.08,102,144,12087,48,7,139.76,-37.1,0.1458,0,75.31,0.1164,0.1671
12841,123,4,99,[ IT ] Aava,-58.81,33,38,3,0.0789,0.2815,0,38,18.5,647.64,-227.68,-237.99,0.0,135,194,17493,76,7,123.04,-48.38,0.0921,0,74.79,0.1155,0.1606
12842,124,4,99,[ IT ] Aava,-40.16,20,22,1,0.0455,0.1719,0,22,23.03,483.6,-136.61,-155.79,-2.3,128,205,17025,46,5,105.41,-37.23,0.1087,0,111.52,0.2306,0.3814
12843,125,4,99,[ IT ] Aava,-43.7,19,22,1,0.0455,0.2115,0,22,22.89,480.67,-136.61,-152.41,-5.58,104,139,12559,43,1,23.63,-35.61,0.0233,0,106.77,0.2221,0.3694
12844,126,4,99,[ IT ] Aava,-35.22,17,17,0,0.0,0.1371,0,17,22.98,390.71,-110.59,-119.51,-4.31,124,166,14094,47,5,130.86,-35.47,0.1064,0,85.62,0.2191,0.3721
12845,127,4,99,[ IT ] Aava,-41.8,20,21,0,0.0,0.1909,0,21,23.13,485.68,-136.61,-147.97,-6.13,110,154,16485,40,4,86.33,-34.62,0.1,0,118.56,0.2441,0.4166
12846,128,4,99,[ IT ] Aava,-31.2,15,15,0,0.0,0.15,0,15,23.07,346.12,-97.58,-106.8,-3.96,100,152,12529,39,5,112.69,-32.49,0.1282,0,74.1,0.2141,0.3625
12847,129,4,99,[ IT ] Aava,-27.17,14,16,1,0.0625,0.1758,0,16,22.7,340.56,-97.58,-107.92,-11.05,91,125,12981,45,3,65.43,-36.31,0.0667,0,60.54,0.1778,0.2946
12848,130,4,99,[ IT ] Aava,-37.53,22,23,0,0.0,0.1983,0,23,22.45,516.41,-149.62,-160.72,0.0,116,159,17635,63,3,68.16,-42.59,0.0476,0,125.96,0.2439,0.4059
12849,131,4,99,[ IT ] Aava,-16.79,11,11,1,0.0909,0.1058,0,11,22.56,225.61,-65.05,-74.77,0.0,104,155,16298,44,6,130.86,-38.57,0.1364,0,30.43,0.1349,0.2176
12850,132,4,99,[ IT ] Aava,-35.53,16,17,0,0.0,0.1308,0,17,22.99,390.83,-110.59,-119.13,-6.9,130,177,11326,46,5,109.96,-37.07,0.1087,0,81.62,0.2088,0.3553
12851,133,4,99,[ IT ] Aava,-50.52,23,25,0,0.0,0.2049,0,25,23.12,577.98,-162.63,-179.36,-3.53,122,197,13119,42,3,58.02,-27.76,0.0714,0,154.19,0.2668,0.4509
